TjÃ¤nstekontrakt	Konsument HSA-id	Konsument beskrivning	Logisk Adressat HSA-id	Logisk Adressat beskrivning	Producent HSA-id	Producent beskrivning	Producent URL
urn:riv:crm:carelisting:GetListing:1:rivtabp20	HSASERVICES-100M	TP Administration - TK QA test	13	Halland (länskod)	SE162321000115-F10010 - GL	Halland - GetListing	https://vardval.lthalland.sjunet.org/nlt_test/gl/GetListing.asmx
urn:riv:crm:carelisting:GetListing:1:rivtabp20	SE2321000016-A12C	MVK	13	Halland (länskod)	SE162321000115-F10010 - GL	Halland - GetListing	https://vardval.lthalland.sjunet.org/nlt_test/gl/GetListing.asmx
urn:riv:crm:carelisting:GetAvailableFacilities:1:rivtabp20	SE2321000016-A12C	MVK	13	Halland (länskod)	SE162321000115-F10010 - GAF	Halland - GetAvailableFacilities	https://vardval.lthalland.sjunet.org/nlt_test/gaf/GetAvailableFacilities.asmx
urn:riv:crm:carelisting:GetAvailableFacilities:1:rivtabp20	HSASERVICES-100M	TP Administration - TK QA test	13	Halland (länskod)	SE162321000115-F10010 - GAF	Halland - GetAvailableFacilities	https://vardval.lthalland.sjunet.org/nlt_test/gaf/GetAvailableFacilities.asmx
urn:riv:crm:carelisting:CreateListing:1:rivtabp20	SE2321000016-A12C	MVK	13	Halland (länskod)	SE162321000115-F10010 - CL	Halland - CreateListing	https://vardval.lthalland.sjunet.org/nlt_test/cl/CreateListing.asmx
urn:riv:crm:carelisting:CreateListing:1:rivtabp20	HSASERVICES-100M	TP Administration - TK QA test	13	Halland (länskod)	SE162321000115-F10010 - CL	Halland - CreateListing	https://vardval.lthalland.sjunet.org/nlt_test/cl/CreateListing.asmx
urn:riv:crm:carelisting:GetListingTypes:1:rivtabp20	SE2321000016-A12C	MVK	13	Halland (länskod)	SE162321000115-F10010 - GLT	Halland - GetListingTypes	https://vardval.lthalland.sjunet.org/nlt_test/glt/GetListingTypes.asmx
urn:riv:crm:carelisting:GetListingTypes:1:rivtabp20	HSASERVICES-100M	TP Administration - TK QA test	13	Halland (länskod)	SE162321000115-F10010 - GLT	Halland - GetListingTypes	https://vardval.lthalland.sjunet.org/nlt_test/glt/GetListingTypes.asmx
urn:riv:crm:carelisting:GetPersonQueueStatus:1:rivtabp20	SE2321000016-A12C	MVK	13	Halland (länskod)	SE162321000115-F10010 - GPQS	Halland - GetPersonQueueStatus	https://vardval.lthalland.sjunet.org/nlt_test/gpqs/GetPersonQueueStatus.asmx
urn:riv:crm:carelisting:GetPersonQueueStatus:1:rivtabp20	HSASERVICES-100M	TP Administration - TK QA test	13	Halland (länskod)	SE162321000115-F10010 - GPQS	Halland - GetPersonQueueStatus	https://vardval.lthalland.sjunet.org/nlt_test/gpqs/GetPersonQueueStatus.asmx
urn:riv:crm:carelisting:CreateListing:1:rivtabp20	SE2321000016-A12C	MVK	14	Västra Götaland (länskod)	SE2321000131-S000000013329 - CL	VGR - CreateListing - RIVTA20	https://rtjptest.vgregion.sjunet.org:40200/vp/CreateListing/1/rivtabp20
urn:riv:crm:carelisting:CreateListing:1:rivtabp20	HSASERVICES-100M	TP Administration - TK QA test	14	Västra Götaland (länskod)	SE2321000131-S000000013329 - CL	VGR - CreateListing - RIVTA20	https://rtjptest.vgregion.sjunet.org:40200/vp/CreateListing/1/rivtabp20
urn:riv:crm:carelisting:GetAvailableFacilities:1:rivtabp20	SE2321000016-A12C	MVK	14	Västra Götaland (länskod)	SE2321000131-S000000013329 - GAF	VGR - GetAvailableFacilities - RIVTA20	https://rtjptest.vgregion.sjunet.org:40200/vp/GetAvailableFacilities/1/rivtabp20
urn:riv:crm:carelisting:GetAvailableFacilities:1:rivtabp20	HSASERVICES-100M	TP Administration - TK QA test	14	Västra Götaland (länskod)	SE2321000131-S000000013329 - GAF	VGR - GetAvailableFacilities - RIVTA20	https://rtjptest.vgregion.sjunet.org:40200/vp/GetAvailableFacilities/1/rivtabp20
urn:riv:crm:carelisting:GetListing:1:rivtabp20	SE2321000016-A12C	MVK	14	Västra Götaland (länskod)	SE2321000131-S000000013329 - GL	VGR - GetListing - RIVTA20	https://rtjptest.vgregion.sjunet.org:40200/vp/GetListing/1/rivtabp20
urn:riv:crm:carelisting:GetListing:1:rivtabp20	HSASERVICES-100M	TP Administration - TK QA test	14	Västra Götaland (länskod)	SE2321000131-S000000013329 - GL	VGR - GetListing - RIVTA20	https://rtjptest.vgregion.sjunet.org:40200/vp/GetListing/1/rivtabp20
urn:riv:crm:carelisting:GetListing:1:rivtabp20	T_SERVICES_SE165565594230-103P	1177 Sjukhusvårdsrådgivningens rådgivningsstöd SLL - Listning	14	Västra Götaland (länskod)	SE2321000131-S000000013329 - GL	VGR - GetListing - RIVTA20	https://rtjptest.vgregion.sjunet.org:40200/vp/GetListing/1/rivtabp20
urn:riv:crm:carelisting:GetListingTypes:1:rivtabp20	SE2321000016-A12C	MVK	14	Västra Götaland (länskod)	SE2321000131-S000000013329 - GLT	VGR - GetListingTypes - RIVTA20	https://rtjptest.vgregion.sjunet.org:40200/vp/GetListingTypes/1/rivtabp20
urn:riv:crm:carelisting:GetListingTypes:1:rivtabp20	HSASERVICES-100M	TP Administration - TK QA test	14	Västra Götaland (länskod)	SE2321000131-S000000013329 - GLT	VGR - GetListingTypes - RIVTA20	https://rtjptest.vgregion.sjunet.org:40200/vp/GetListingTypes/1/rivtabp20
urn:riv:crm:carelisting:GetPersonQueueStatus:1:rivtabp20	SE2321000016-A12C	MVK	14	Västra Götaland (länskod)	SE2321000131-S000000013329 - GPQS	VGR - GetPersonQueueStatus - RIVTA20	https://rtjptest.vgregion.sjunet.org:40200/vp/GetPersonQueueStatus/1/rivtabp20
urn:riv:crm:carelisting:GetPersonQueueStatus:1:rivtabp20	HSASERVICES-100M	TP Administration - TK QA test	14	Västra Götaland (länskod)	SE2321000131-S000000013329 - GPQS	VGR - GetPersonQueueStatus - RIVTA20	https://rtjptest.vgregion.sjunet.org:40200/vp/GetPersonQueueStatus/1/rivtabp20
urn:riv:crm:carelisting:CreateListing:1:rivtabp20	SE2321000016-A12C	MVK	18	Örebro (länskod)	ÖLL - CL	ÖLL - CreateListing	https://mvkhalsoval.orebroll.sjunet.org/serviceimplCreateListning.svc
urn:riv:crm:carelisting:CreateListing:1:rivtabp20	HSASERVICES-100M	TP Administration - TK QA test	18	Örebro (länskod)	ÖLL - CL	ÖLL - CreateListing	https://mvkhalsoval.orebroll.sjunet.org/serviceimplCreateListning.svc
urn:riv:crm:carelisting:GetAvailableFacilities:1:rivtabp20	SE2321000016-A12C	MVK	18	Örebro (länskod)	ÖLL - GAF	ÖLL - GetAvailableFacilities	https://mvkhalsoval.orebroll.sjunet.org/serviceimplGetAvailableFacilitiesInteraction.svc
urn:riv:crm:carelisting:GetAvailableFacilities:1:rivtabp20	HSASERVICES-100M	TP Administration - TK QA test	18	Örebro (länskod)	ÖLL - GAF	ÖLL - GetAvailableFacilities	https://mvkhalsoval.orebroll.sjunet.org/serviceimplGetAvailableFacilitiesInteraction.svc
urn:riv:crm:carelisting:GetListing:1:rivtabp20	HSASERVICES-100M	TP Administration - TK QA test	18	Örebro (länskod)	ÖLL - GL	ÖLL - GetListing	https://mvkhalsoval.orebroll.sjunet.org/serviceimplGetListing.svc
urn:riv:crm:carelisting:GetListing:1:rivtabp20	SE2321000016-A12C	MVK	18	Örebro (länskod)	ÖLL - GL	ÖLL - GetListing	https://mvkhalsoval.orebroll.sjunet.org/serviceimplGetListing.svc
urn:riv:crm:carelisting:GetListingTypes:1:rivtabp20	SE2321000016-A12C	MVK	18	Örebro (länskod)	ÖLL - GLT	ÖLL - GetListingTypes	https://mvkhalsoval.orebroll.sjunet.org/serviceimplGetListingTypes.svc
urn:riv:crm:carelisting:GetListingTypes:1:rivtabp20	HSASERVICES-100M	TP Administration - TK QA test	18	Örebro (länskod)	ÖLL - GLT	ÖLL - GetListingTypes	https://mvkhalsoval.orebroll.sjunet.org/serviceimplGetListingTypes.svc
urn:riv:crm:carelisting:GetPersonQueueStatus:1:rivtabp20	SE2321000016-A12C	MVK	18	Örebro (länskod)	ÖLL - GPQS	ÖLL - GetPersonQueueStatus	https://mvkhalsoval.orebroll.sjunet.org/serviceimplGetPersonQueueStatus.svc
urn:riv:crm:carelisting:GetPersonQueueStatus:1:rivtabp20	HSASERVICES-100M	TP Administration - TK QA test	18	Örebro (länskod)	ÖLL - GPQS	ÖLL - GetPersonQueueStatus	https://mvkhalsoval.orebroll.sjunet.org/serviceimplGetPersonQueueStatus.svc
urn:riv:crm:carelisting:GetListing:1:rivtabp20	SE2321000016-A12C	MVK	19	Västmanland (länskod)	HVAL - GetListing	HVAL24Service - GetListing	http://ine-sit-intern-vip-anp:11001/tjanstebryggan/carelisting/hval24/GetListing/1/rivtabp20
urn:riv:crm:carelisting:GetListing:1:rivtabp20	HSASERVICES-100M	TP Administration - TK QA test	19	Västmanland (länskod)	HVAL - GetListing	HVAL24Service - GetListing	http://ine-sit-intern-vip-anp:11001/tjanstebryggan/carelisting/hval24/GetListing/1/rivtabp20
urn:riv:crm:carelisting:GetListing:1:rivtabp20	HSASERVICES-100M	TP Administration - TK QA test	20	Dalarna (länskod)	HVAL - GetListing	HVAL24Service - GetListing	http://ine-sit-intern-vip-anp:11001/tjanstebryggan/carelisting/hval24/GetListing/1/rivtabp20
urn:riv:crm:carelisting:GetListing:1:rivtabp20	SE2321000016-A12C	MVK	20	Dalarna (länskod)	HVAL - GetListing	HVAL24Service - GetListing	http://ine-sit-intern-vip-anp:11001/tjanstebryggan/carelisting/hval24/GetListing/1/rivtabp20
urn:riv:crm:carelisting:GetListing:1:rivtabp20	HSASERVICES-100M	TP Administration - TK QA test	21	Gävleborg (länskod)	SE162321000198-001K - GL	LG - GetListing - RIVTA20	https://tjpl-test.lg.sjunet.org/td_carelisting/Router.svc/1.0.0/GetListing
urn:riv:crm:carelisting:GetListing:1:rivtabp20	SE2321000016-A12C	MVK	21	Gävleborg (länskod)	SE162321000198-001K - GL	LG - GetListing - RIVTA20	https://tjpl-test.lg.sjunet.org/td_carelisting/Router.svc/1.0.0/GetListing
urn:riv:crm:carelisting:CreateListing:1:rivtabp20	SE2321000016-A12C	MVK	21	Gävleborg (länskod)	SE162321000198-001K - CL	LG - CreateListing - RIVTA20	https://tjpl-test.lg.sjunet.org/td_carelisting/Router.svc/1.0.0/CreateListing
urn:riv:crm:carelisting:CreateListing:1:rivtabp20	HSASERVICES-100M	TP Administration - TK QA test	21	Gävleborg (länskod)	SE162321000198-001K - CL	LG - CreateListing - RIVTA20	https://tjpl-test.lg.sjunet.org/td_carelisting/Router.svc/1.0.0/CreateListing
urn:riv:crm:carelisting:GetAvailableFacilities:1:rivtabp20	SE2321000016-A12C	MVK	21	Gävleborg (länskod)	SE162321000198-001K - GAF	LG - GetAvailableFacilities - RIVTA20	https://tjpl-test.lg.sjunet.org/td_carelisting/Router.svc/1.0.0/GetAvailableFacilities
urn:riv:crm:carelisting:GetAvailableFacilities:1:rivtabp20	HSASERVICES-100M	TP Administration - TK QA test	21	Gävleborg (länskod)	SE162321000198-001K - GAF	LG - GetAvailableFacilities - RIVTA20	https://tjpl-test.lg.sjunet.org/td_carelisting/Router.svc/1.0.0/GetAvailableFacilities
urn:riv:crm:carelisting:GetListingTypes:1:rivtabp20	SE2321000016-A12C	MVK	21	Gävleborg (länskod)	SE162321000198-001K - GLT	LG - GetListingTypes - RIVTA20	https://tjpl-test.lg.sjunet.org/td_carelisting/Router.svc/1.0.0/GetListingTypes
urn:riv:crm:carelisting:GetListingTypes:1:rivtabp20	HSASERVICES-100M	TP Administration - TK QA test	21	Gävleborg (länskod)	SE162321000198-001K - GLT	LG - GetListingTypes - RIVTA20	https://tjpl-test.lg.sjunet.org/td_carelisting/Router.svc/1.0.0/GetListingTypes
urn:riv:crm:carelisting:GetPersonQueueStatus:1:rivtabp20	SE2321000016-A12C	MVK	21	Gävleborg (länskod)	SE162321000198-001K - GPQS	LG - GetPersonQueueStatus - RIVTA20	https://tjpl-test.lg.sjunet.org/td_carelisting/Router.svc/1.0.0/GetPersonQueueStatus
urn:riv:crm:carelisting:GetPersonQueueStatus:1:rivtabp20	HSASERVICES-100M	TP Administration - TK QA test	21	Gävleborg (länskod)	SE162321000198-001K - GPQS	LG - GetPersonQueueStatus - RIVTA20	https://tjpl-test.lg.sjunet.org/td_carelisting/Router.svc/1.0.0/GetPersonQueueStatus
urn:riv:crm:carelisting:GetAvailableFacilities:1:rivtabp20	SE2321000016-A12C	MVK	22	Västernorrland (länskod)	HSATEST2-C9L - GAF	LVN - GetAvailableFacilities	https://testservices.lvn.sjunet.org/MVK/GetAvailableFacilities_v1_BasicHttp
urn:riv:crm:carelisting:GetAvailableFacilities:1:rivtabp20	HSASERVICES-100M	TP Administration - TK QA test	22	Västernorrland (länskod)	HSATEST2-C9L - GAF	LVN - GetAvailableFacilities	https://testservices.lvn.sjunet.org/MVK/GetAvailableFacilities_v1_BasicHttp
urn:riv:crm:carelisting:GetListing:1:rivtabp20	HSASERVICES-100M	TP Administration - TK QA test	22	Västernorrland (länskod)	HSATEST2-C9L - GL	LVN - GetListing	https://testservices.lvn.sjunet.org/MVK/GetListning_v1_BasicHttp
urn:riv:crm:carelisting:GetListing:1:rivtabp20	SE2321000016-A12C	MVK	22	Västernorrland (länskod)	HSATEST2-C9L - GL	LVN - GetListing	https://testservices.lvn.sjunet.org/MVK/GetListning_v1_BasicHttp
urn:riv:crm:carelisting:CreateListing:1:rivtabp20	SE2321000016-A12C	MVK	22	Västernorrland (länskod)	HSATEST2-C9L - CL	LVN - CreateListing	https://testservices.lvn.sjunet.org/MVK/CreateListning_v1_BasicHttp
urn:riv:crm:carelisting:CreateListing:1:rivtabp20	HSASERVICES-100M	TP Administration - TK QA test	22	Västernorrland (länskod)	HSATEST2-C9L - CL	LVN - CreateListing	https://testservices.lvn.sjunet.org/MVK/CreateListning_v1_BasicHttp
urn:riv:crm:carelisting:GetListingTypes:1:rivtabp20	SE2321000016-A12C	MVK	22	Västernorrland (länskod)	HSATEST2-C9L - GLT	LVN - GetListingTypes	https://testservices.lvn.sjunet.org/MVK/GetListningTypes_v1_BasicHttp
urn:riv:crm:carelisting:GetListingTypes:1:rivtabp20	HSASERVICES-100M	TP Administration - TK QA test	22	Västernorrland (länskod)	HSATEST2-C9L - GLT	LVN - GetListingTypes	https://testservices.lvn.sjunet.org/MVK/GetListningTypes_v1_BasicHttp
urn:riv:crm:carelisting:GetPersonQueueStatus:1:rivtabp20	SE2321000016-A12C	MVK	22	Västernorrland (länskod)	HSATEST2-C9L - GPQS	LVN - GetPersonQueueStatus	https://testservices.lvn.sjunet.org/MVK/GetPersonQueueStatus_v1_BasicHttp
urn:riv:crm:carelisting:GetPersonQueueStatus:1:rivtabp20	HSASERVICES-100M	TP Administration - TK QA test	22	Västernorrland (länskod)	HSATEST2-C9L - GPQS	LVN - GetPersonQueueStatus	https://testservices.lvn.sjunet.org/MVK/GetPersonQueueStatus_v1_BasicHttp
urn:riv:crm:carelisting:CreateListing:1:rivtabp20	SE2321000016-A12C	MVK	24	Västerbotten (länskod)	SE162321000222-0B06 - CL	VLL - CreateListing - RIVTA20	https://listningtest.vll.sjunet.org/NLT-test/cl/CreateListing.asmx 
urn:riv:crm:carelisting:CreateListing:1:rivtabp20	HSASERVICES-100M	TP Administration - TK QA test	24	Västerbotten (länskod)	SE162321000222-0B06 - CL	VLL - CreateListing - RIVTA20	https://listningtest.vll.sjunet.org/NLT-test/cl/CreateListing.asmx 
urn:riv:crm:carelisting:GetAvailableFacilities:1:rivtabp20	SE2321000016-A12C	MVK	24	Västerbotten (länskod)	SE162321000222-0B06 - GAF	VLL - GetAvailableFacilities - RIVTA20	https://listningtest.vll.sjunet.org/NLT-test/gaf/GetAvailableFacilities.asmx 
urn:riv:crm:carelisting:GetAvailableFacilities:1:rivtabp20	HSASERVICES-100M	TP Administration - TK QA test	24	Västerbotten (länskod)	SE162321000222-0B06 - GAF	VLL - GetAvailableFacilities - RIVTA20	https://listningtest.vll.sjunet.org/NLT-test/gaf/GetAvailableFacilities.asmx 
urn:riv:crm:carelisting:GetListing:1:rivtabp20	SE2321000016-A12C	MVK	24	Västerbotten (länskod)	SE162321000222-0B06 - GL	VLL - GetListing - RIVTA20	https://listningtest.vll.sjunet.org/NLT-test/gl/GetListing.asmx 
urn:riv:crm:carelisting:GetListing:1:rivtabp20	HSASERVICES-100M	TP Administration - TK QA test	24	Västerbotten (länskod)	SE162321000222-0B06 - GL	VLL - GetListing - RIVTA20	https://listningtest.vll.sjunet.org/NLT-test/gl/GetListing.asmx 
urn:riv:crm:carelisting:GetListingTypes:1:rivtabp20	SE2321000016-A12C	MVK	24	Västerbotten (länskod)	SE162321000222-0B06 - GLT	VLL - GetListingTypes - RIVTA20	https://listningtest.vll.sjunet.org/NLT-test/glt/GetListingTypes.asmx
urn:riv:crm:carelisting:GetListingTypes:1:rivtabp20	HSASERVICES-100M	TP Administration - TK QA test	24	Västerbotten (länskod)	SE162321000222-0B06 - GLT	VLL - GetListingTypes - RIVTA20	https://listningtest.vll.sjunet.org/NLT-test/glt/GetListingTypes.asmx
urn:riv:crm:carelisting:GetPersonQueueStatus:1:rivtabp20	SE2321000016-A12C	MVK	24	Västerbotten (länskod)	SE162321000222-0B06 - GPQS	VLL - GetPersonQueueStatus - RIVTA20	https://listningtest.vll.sjunet.org/NLT-test/gpqs/GetPersonQueueStatus.asmx
urn:riv:crm:carelisting:GetPersonQueueStatus:1:rivtabp20	HSASERVICES-100M	TP Administration - TK QA test	24	Västerbotten (länskod)	SE162321000222-0B06 - GPQS	VLL - GetPersonQueueStatus - RIVTA20	https://listningtest.vll.sjunet.org/NLT-test/gpqs/GetPersonQueueStatus.asmx
urn:riv:crm:carelisting:GetListing:1:rivtabp20	HSASERVICES-100M	TP Administration - TK QA test	25	Norrbotten (länskod)	 SE162321000230-0007 - Listning	NLL - Listning	https://services.nll.sjunet.org/MVK_Listning/WS_MVK_ListningImpl.svc
urn:riv:crm:carelisting:GetListing:1:rivtabp20	SE2321000016-A12C	MVK	25	Norrbotten (länskod)	 SE162321000230-0007 - Listning	NLL - Listning	https://services.nll.sjunet.org/MVK_Listning/WS_MVK_ListningImpl.svc
urn:riv:crm:carelisting:GetAvailableFacilities:1:rivtabp20	SE2321000016-A12C	MVK	25	Norrbotten (länskod)	 SE162321000230-0007 - Listning	NLL - Listning	https://services.nll.sjunet.org/MVK_Listning/WS_MVK_ListningImpl.svc
urn:riv:crm:carelisting:GetAvailableFacilities:1:rivtabp20	HSASERVICES-100M	TP Administration - TK QA test	25	Norrbotten (länskod)	 SE162321000230-0007 - Listning	NLL - Listning	https://services.nll.sjunet.org/MVK_Listning/WS_MVK_ListningImpl.svc
urn:riv:crm:carelisting:GetListingTypes:1:rivtabp20	SE2321000016-A12C	MVK	25	Norrbotten (länskod)	 SE162321000230-0007 - Listning	NLL - Listning	https://services.nll.sjunet.org/MVK_Listning/WS_MVK_ListningImpl.svc
urn:riv:crm:carelisting:GetListingTypes:1:rivtabp20	HSASERVICES-100M	TP Administration - TK QA test	25	Norrbotten (länskod)	 SE162321000230-0007 - Listning	NLL - Listning	https://services.nll.sjunet.org/MVK_Listning/WS_MVK_ListningImpl.svc
urn:riv:crm:carelisting:GetPersonQueueStatus:1:rivtabp20	SE2321000016-A12C	MVK	25	Norrbotten (länskod)	 SE162321000230-0007 - Listning	NLL - Listning	https://services.nll.sjunet.org/MVK_Listning/WS_MVK_ListningImpl.svc
urn:riv:crm:carelisting:GetPersonQueueStatus:1:rivtabp20	HSASERVICES-100M	TP Administration - TK QA test	25	Norrbotten (länskod)	 SE162321000230-0007 - Listning	NLL - Listning	https://services.nll.sjunet.org/MVK_Listning/WS_MVK_ListningImpl.svc
urn:riv:crm:carelisting:CreateListing:1:rivtabp20	SE2321000016-A12C	MVK	25	Norrbotten (länskod)	 SE162321000230-0007 - Listning	NLL - Listning	https://services.nll.sjunet.org/MVK_Listning/WS_MVK_ListningImpl.svc
urn:riv:crm:carelisting:CreateListing:1:rivtabp20	HSASERVICES-100M	TP Administration - TK QA test	25	Norrbotten (länskod)	 SE162321000230-0007 - Listning	NLL - Listning	https://services.nll.sjunet.org/MVK_Listning/WS_MVK_ListningImpl.svc
urn:riv:insuranceprocess:healthreporting:RegisterMedicalCertificate:3:rivtabp20	HSASERVICES-100M	TP Administration - TK QA test	Validate	Validerings adressat	T_SERVICES_SE165565594230-1023 - RMC - Validate	Teststubbe - Validate - RegisterMedicalCertificate - RIVTA20 - https 12000	https://ine-sit-intern-vip-anp:12000/tjanstebryggan/eintyg/fk/RegisterMedicalCertificate/3/rivtabp20/validate
urn:riv:insuranceprocess:healthreporting:RegisterMedicalCertificate:3:rivtabp20	TSTNMT2321000156-B02	Nordic Medtest (NMT)	Validate	Validerings adressat	T_SERVICES_SE165565594230-1023 - RMC - Validate	Teststubbe - Validate - RegisterMedicalCertificate - RIVTA20 - https 12000	https://ine-sit-intern-vip-anp:12000/tjanstebryggan/eintyg/fk/RegisterMedicalCertificate/3/rivtabp20/validate
urn:riv:insuranceprocess:healthreporting:RegisterMedicalCertificate:3:rivtabp20	HSASERVICES-101W	Uppsala - IFV	Validate	Validerings adressat	T_SERVICES_SE165565594230-1023 - RMC - Validate	Teststubbe - Validate - RegisterMedicalCertificate - RIVTA20 - https 12000	https://ine-sit-intern-vip-anp:12000/tjanstebryggan/eintyg/fk/RegisterMedicalCertificate/3/rivtabp20/validate
urn:riv:insuranceprocess:healthreporting:SendMedicalCertificateAnswer:1:rivtabp20	HSASERVICES-100M	TP Administration - TK QA test	Validate	Validerings adressat	T_SERVICES_SE165565594230-1023 - SMCA - Validate	Teststubbe - Validate - SendMedCertAnswer - RIVTA20	http://ine-sit-app08.sth.basefarm.net:14000/teststub/eintyg/testproducer/SendMedicalCertificateAnswer/3/rivtabp20/validate
urn:riv:insuranceprocess:healthreporting:SendMedicalCertificateAnswer:1:rivtabp20	TSTNMT2321000156-B02	Nordic Medtest (NMT)	Validate	Validerings adressat	T_SERVICES_SE165565594230-1023 - SMCA - Validate	Teststubbe - Validate - SendMedCertAnswer - RIVTA20	http://ine-sit-app08.sth.basefarm.net:14000/teststub/eintyg/testproducer/SendMedicalCertificateAnswer/3/rivtabp20/validate
